,id,url,tag,food,title,des,ing,img_src,token
96,6938735,https://www.10000recipe.com/recipe/6938735,"전체,초스피드,밀가루,찜",파스타,차거운 루꼴라 파스타,"
                채소정원에서 수확한 루꼴라로 1년동안 먹을 페스토를 만들게 되는데요 
그중 한여름의 푸른 루꼴라 파스타는 이국적이면서
고소하고 그 향이 대단해 자주 만들게 되는 우리집 대표요리가 되었어요                ","

[재료]

파스타                                                        
1봉지



루꼴라 페스토                                                        
4테이블 스픈



소금                                                        
1테이블 스픈



그라인더 후추                                                        
2/1티스픈



그라인더 치즈                                                        
4테이블 스픈



토마토 중                                                        
2개



",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/09/d53dd31ef5cf33ffd98973feff70a6b11.jpg,"['채소', '정원', '수확', '루', '동안', '페스', '토', '중', '여름', '파스타', '이국', '향', '집', '대표', '봉지', '테이블', '소금', '그라인더', '후추', '티스', '치즈', '토마토']"
97,6884877,https://www.10000recipe.com/recipe/6884877,"전체,초스피드,밀가루,삶기",카스테라,너무 간단해! 초간단 밥통 카스테라 만들기 / 초보 베이킹들을 위한 노오븐 카스테라,"
                초간단! 밥통으로 맛있는 카스테라를 만들어보아요~                ","

[재료]

박력분                                                        
120g



설탕                                                        
110g



카놀라유                                                        
30g



베이킹파우더                                                        
2g



계란                                                        
3개



",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/03/905066a66bc408926697a25360443d431.jpg,"['밥통', '카스테라', '초보', '베이', '킹', '노', '오븐', '박력분', '설탕', '카', '라유', '베이킹파우더', '계란']"
98,6924779,https://www.10000recipe.com/recipe/6924779,"전체,초스피드,밀가루,굽기",간장비빔국수,단짠단짠 입맛 없을때 간장비빔국수,"
                혼자먹고싶은맛                ","

[재료]

소면                                                        
1인분



계란                                                        
1개




[소스]

간장                                                        
3스푼



설탕                                                        
3스푼



참기름                                                        
1스푼



다진마늘                                                        
1스푼



식초                                                        
1스푼



물                                                        
1스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/10/48f7d5f49dc9552df7ccae8ea61241a31.jpg,"['맛', '입맛', '간장', '비빔국수', '소면', '인분', '계란', '소스', '스푼', '설탕', '참기름', '마늘', '식초', '물']"
99,6739157,https://www.10000recipe.com/recipe/6739157,"전체,손님접대,전체,부침",파스타,차돌박이 파스타,"
                한끼 식사로도 맥주 안주로도 훌륭한 매운 차돌박이 파스타                ","

[재료]

차돌박이                                                        
15장



양파                                                        
1/2개



청량고추                                                        
2개



홍고추                                                        
1개



통마늘                                                        
5톨




[양념]

간장                                                        
2숟갈



굴소스                                                        
1숟갈



맛술                                                        
1숟갈



다진마늘                                                        
1숟갈



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2015/05/05/f898a7e9e03e179c2c6b7ad65fd946321.jpg,"['끼', '식사', '맥주', '안주', '차돌박이', '파스타', '장', '양파', '청량', '고추', '홍고추', '통마늘', '톨', '간장', '숟갈', '소스', '맛술', '마늘', '후추', '약간']"
100,6835071,https://www.10000recipe.com/recipe/6835071,"전체,손님접대,전체,조림",깐풍만두,깐풍만두 전분가루 없이도 맛있는 소스만들기,"
                냉동고에 항상 있는 냉동만두로 맛있는 깐풍만두를 만들어봤는데요
전분가루 없이도 맛있는 깐풍소스를 만들어보았답니다                ","

[재료]

냉동만두                                                        
500g


냉장고 속 자투리 채소                                                        적당히



[양념]

간장                                                        
2T



식초                                                        
2T



미림(맛술)                                                        
2T



굴소스                                                        
1T



설탕                                                        
1T



물                                                        
2T



다진마늘                                                        
0.5T



",https://recipe1.ezmember.co.kr/cache/recipe/2015/09/24/1dd94284297cf2a3baea26c4f144020a1.jpg,"['냉동고', '냉동', '만두', '깐', '전분가', '소스', '풍만', '냉장고', '속', '자투리', '채소', '간장', '식초', '미림', '맛술', '굴', '설탕', '물', '마늘']"
101,6867023,https://www.10000recipe.com/recipe/6867023,"전체,손님접대,전체,무침",동파육,외국 불로그에서도 대박난 특별한 맛의 중국요리 동파육.,"
                미국 최대 불로그인 ""미씨USA""에 올려 대박난 레시피입니다.
차근차근 따라하면서 완성하고 나면 이런맛 처음이야~~할겁니다.                ","

[재료]

통삼겹살                                                        
600그람



붉은 양파                                                        
1개



파채                                                        
50그람



참기름                                                        
2작은 술



소금                                                        
1/2작은 술




[양념소스]

물                                                        
1컵



간장                                                        
3큰술



설탕                                                        
1큰술



꿀                                                        
2큰술



참기름                                                        
1작은술



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/17/5555cd2751c3676f5507f60b2a3d10141.jpg,"['미국', '최대', '로그인', '미씨', '박난', '완성', '맛', '처음', '겁니다', '외국', '로그', '대박', '특별', '중국요리', '동파육', '삼겹살', '양파', '파', '참기름', '술', '소금', '소스', '물', '컵', '간장', '설탕', '꿀']"
102,6955878,https://www.10000recipe.com/recipe/6955878,"전체,손님접대,전체,찜",파강회,정성가득 파강회 만들기,"
                쪽파로 예쁘게 파강회를 만들어봤어요.
어렵지 않은 음식인데 만들어 놓으니
모양이 예뻐서 손님초대 음식으로 
좋을 것 같아요~                ","

[재료]

쪽파                                                        
200g



맛살                                                        
5줄



오이                                                        
1개



빨강파프리카                                                        
1개



노랑파프리카                                                        
1개



오징어                                                        
1마리




[초고추장]

고추장                                                        
2큰술



식초                                                        
5큰술



레몬즙                                                        
1큰술



설탕                                                        
1.5큰술



올리고당                                                        
2큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2021/03/27/7c5ab6564495510e0a0b95daafe8ce841.jpg,"['쪽파', '파강회', '음식', '모양', '손님', '초대', '것', '정성', '맛살', '줄', '오', '이', '빨강', '파프리카', '노랑', '오징어', '마리', '초고추장', '고추장', '술', '식초', '레몬', '즙', '설탕', '올리고당']"
103,6850385,https://www.10000recipe.com/recipe/6850385,"전체,손님접대,소고기,전체",항정살,항정살 된장구이 쌈 아니고 샐러드로 품격있게!,"
                구워만 먹던 항정살을 된장양념을 하여 맛있게 구웠답니다
매운양념이 아니라 아이들도 맛있게 먹을 수 있어요                ","

[재료]

항정살                                                        
400g



양상추(샐러드채소)                                                        





[양념]

된장                                                        
1T



간장                                                        
2T



맛술                                                        
2T



올리고당                                                        
2T



설탕                                                        
1T



다진마늘                                                        
0.5T



참기름                                                        
1T



후추                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2016/06/02/4653713dadeabb48dcd4787a83cba9ee1.jpg,"['항정살', '된장', '아이', '구', '이', '쌈', '샐러드', '품격', '양상추', '채소', '간장', '맛술', '올리고당', '설탕', '마늘', '참기름', '후추', '조금']"
104,6922613,https://www.10000recipe.com/recipe/6922613,"전체,손님접대,소고기,부침",불고기,쫄깃한 가래떡을 넣은 가래떡불고기 ★,"
                떡 사리 추가요~! 하지말고 처음부터 가래떡을 넣어봐~!
떡도 골라 먹고, 불고기도 골라먹고 불고기를 떡에 싸먹고 
세상의 모든 레시피 만개의레시피                 ","

[필수재료]

소고기                                                        
250g



가래떡                                                        
100g



표고버섯                                                        
1개



대파                                                        
1대




[양념재료]

설탕                                                        
1숟가락



간장                                                        
2+1/2숟가락



맛술                                                        
1숟가락



다진 마늘                                                        
1/2숟가락



올리고당                                                        
1+1/2숟가락



참기름                                                        
1/2숟가락



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/30783e9e191a3aaeddc56df95814e48c1.jpg,"['떡', '사리', '추가', '처음', '가래떡', '불고기', '필수', '소고기', '표고버섯', '대파', '대', '설탕', '간장', '맛술', '마늘', '올리고당', '참기름', '후추', '약간']"
105,4791311,https://www.10000recipe.com/recipe/4791311,"전체,손님접대,소고기,조림",호박전,씹히는 맛이 일품인 소고기호박전,"
                간단하고 부드러운 호박전을 너무 좋아하지만 뭔가 살짝 아쉬울때가 있어요 그래서 호박안에 소고기를 양념한 소를 넣었더니 씹히는 식감도 고소한 맛도 두배가 되는 영양만점 소고기호박전이 완성됐어요.                ","

[재료]

호박                                                        
2/3개



대파                                                        
기호



홍고추                                                        
1개



다진소고기                                                        
100g



계란                                                        
1개



밀가루                                                        
약간




[양념]

간장                                                        
2TS



맛술                                                        
1TS



참기름                                                        
1TS



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/10/e6200d738adfedd3dfc44e27ab21fd2b1.jpg,"['호박전', '뭔가', '호박', '안', '소고기', '소', '식감', '맛', '배', '영양', '만점', '완성', '일품', '대파', '기호', '홍고추', '계란', '밀가루', '약간', '간장', '맛술', '참기름', '후추']"
106,6876261,https://www.10000recipe.com/recipe/6876261,"전체,손님접대,소고기,무침",소고기말이,"소고기말이(손님초대메뉴, 생일상에 좋아요)","
                집에 있는 야채를 넣어 만든 소고기말이에요. 소스필요 없이 조림장을 만들어서 익혀주었어요. 간단하면서 비주얼이 좋아 손님초대나 생일상차림에 좋은 메뉴랍니다.                ","

[재료]

소고기 불고기감                                                        
200g



노란파프리카                                                        
1/2개



빨강파프리카                                                        
1/2개



주황 파프리카                                                        
1/2개




[밑간]

간장                                                        
1큰술



배즙                                                        
2큰술



설탕                                                        
1/2큰술



참기름                                                        
1/2큰술




[조림 양념]

간장                                                        
2큰술



설탕                                                        
1큰술



맛술                                                        
1큰술



물                                                        
2큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2017/09/11/f09383f69668dd5cdfd17d01696b3a5b1.jpg,"['집', '야채', '소고기', '말', '소스', '필요', '조림', '장', '비주얼', '손님', '초대', '생일', '상차림', '메뉴', '생일상', '불고기', '파프리카', '빨강', '주황', '밑간', '간장', '술', '배', '즙', '설탕', '참기름', '맛술', '물']"
107,6870370,https://www.10000recipe.com/recipe/6870370,"전체,손님접대,소고기,찜",차돌박이샐러드,집들이 음식으로 좋은 차돌박이 샐러드 만드는법,"
                야채 종류를 안먹는 저희 초딩남편을 위해 차돌박이 샐러드를 만들어 보았어요.

평소에 고기를 워낙 좋아하기 때문에

차돌박이와 샐러드 야채로 차돌박이 샐러드를 만들어 보았답니다^^                ","

[재료]

차돌박이                                                        
600g



샐러드용채소                                                        
2팩(손으로 4줌정도)



미림                                                        
2스푼



후추                                                        
조금




[오리엔탈드레싱]

간장                                                        
4스푼



식초                                                        
4스푼



마늘                                                        
0.5스푼



참기름                                                        
1스푼



올리브유                                                        
2스푼



깨                                                        
1스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2017/05/26/15e3ae9d1b3b76f05e04fb71d6024ba21.jpg,"['야채', '종류', '저희', '초딩', '남편', '차돌박이', '샐러드', '평소', '고기', '때문', '집들이', '음식', '채소', '팩', '손', '줌', '정도', '미림', '스푼', '후추', '조금', '오리엔탈', '드레싱', '간장', '식초', '마늘', '참기름', '올리브유', '깨']"
108,6919026,https://www.10000recipe.com/recipe/6919026,"전체,손님접대,돼지고기,전체",소고기말이,이젠 육전이 아닌 소고기쪽파말이 어때?,"
                소고기에 쪽파를 돌돌말아 손님 상에도 굳 ★ 
추석 스페셜 메뉴로도 굳굳굳 ♥♥♥
세상의 모든 레시피 만개의레시피                 ","

[필수 재료]

쪽파                                                        
10줄



불고기용 소고기                                                        
150g



소금                                                        
약간



후추                                                        
약간



식용유                                                        
약간




[양념장재료]

간장                                                        
1/2숟가락



설탕                                                        
1숟가락



연겨자                                                        
1/2숟가락



마요네즈                                                        
2숟가락



",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/09/8e0e42552425332d1d17a498c03ec9a81.jpg,"['소고기', '쪽파', '손님', '상', '굳', '추석', '스페셜', '메뉴', '이젠', '육전', '말', '필수', '줄', '불고기', '소금', '후추', '식용유', '약간', '양념장', '간장', '설탕', '겨자', '마요네즈']"
109,6892339,https://www.10000recipe.com/recipe/6892339,"전체,손님접대,돼지고기,부침",대패삼겹살숙주볶음,대패삼겹살 숙주볶음 파채넣고 더 맛있게,"
                대패삼겹살로 오랫만에 맛있게 요리했어요. 대패삼겹살과 숙주 같이 요리하면 은근 궁합 짱이죠. 응용해서 매콤버전으로 파채넣고 더 맛있게 만들었지요 :)                ","

[재료]

대패삼겹살                                                        
250-300g



숙주                                                        
1/2봉지



파채                                                        
1~2줌



양파                                                        
1/2개



고춧가루                                                        
3스푼



진간장                                                        
3스푼



올리고당                                                        
3스푼



굴소스                                                        
3스푼



맛술                                                        
3스푼



다진마늘                                                        
1/2스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/05/9b113fb8cbda5361c94baa84dfbb98d81.jpg,"['대패', '삼겹살', '오랫만', '숙주', '은근', '궁합', '짱', '매콤', '버전', '볶음', '파', '봉지', '줌', '양파', '고춧가루', '스푼', '진간장', '올리고당', '굴', '소스', '맛술', '마늘']"
110,6890394,https://www.10000recipe.com/recipe/6890394,"전체,손님접대,돼지고기,조림",야채전,뚝딱 두부 돼지고기 야채전,"
                이번 시어머니 생신때 만든 음식중 하나였어요 영양듬뿍 담백합니다                ","

[재료]

두부                                                        
300g



돼지고기 다짐육                                                        
300g



당근                                                        
1/2개



양파                                                        
1/2개



대파                                                        
2/3개



호박                                                        
1/2개



달걀(왕란)                                                        
3개




[양념]

후추                                                        
1/2티스푼



소금                                                        
2티스푼



다진마늘                                                        
1/2밥수저



참기름                                                        
2밥수저



",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/06/c47777c1c8fffcae53efee6acac7514c1.jpg,"['시어머니', '생신', '음식', '중', '하나', '영양', '두부', '돼지고기', '야채', '전', '육', '당근', '양파', '대파', '호박', '달걀', '왕란', '후추', '티스푼', '소금', '마늘', '밥', '수저', '참기름']"
111,6927468,https://www.10000recipe.com/recipe/6927468,"전체,손님접대,돼지고기,찜",삼겹살 수육,"도담레시피 초간단 전기밥솥 삼겹살 수육 , 보쌈김치 만들기 !","
                고기를 워낙 좋아해서 주1회는 꼭 삼겹살 또는 수육을
먹는데요! 은근 시켜먹으려고하니 비싼게 바로 수육이더라구요. 집에서도 간단하게 할수있는 전기밥솥 삼겹살 수육 !!!!! 그리고 꼬독한 식감의 무말랭이 김치 ~ 궈궈씽                ","

[삼겹살수육재료]

삼겹살                                                        
5줄



슬라이스 무                                                        
1.5cm3개



간마늘                                                        
약간



후추                                                        
약간




[무말랭이김치(무절임)]

채썬 무                                                        
3종이컵



설탕                                                        
1/3종이컵



소금                                                        
1/2종이컵




[무말랭이김치(양념)]

고춧가루                                                        
2/3종이컵



까나리액젓                                                        
1/4종이컵



설탕                                                        
1/4종이컵



물엿                                                        
1/4종이컵



간마늘                                                        
1숟갈



",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/29/afce63bd848fa37c40874fb0df29b87f1.jpg,"['고기', '회', '삼겹살', '수육', '은근', '집', '전기밥솥', '식감', '무말랭이', '김치', '씽', '도담', '초', '보쌈김치', '줄', '슬라이스', '간', '마늘', '후추', '약간', '절임', '채', '종이컵', '설탕', '소금', '고춧가루', '까나리', '액젓', '물엿', '숟갈']"
112,6864926,https://www.10000recipe.com/recipe/6864926,"전체,손님접대,돼지고기,굽기",바베큐폭립,"<신혼요리> 등갈비 바베큐폭립! 소스황금비율 /아웃백,빕스 립이랑 똑같은맛","
                아웃백과 빕스에서 너무나 맛있게 먹었던 등갈비 바베큐 폭립!!! 매일 사먹기엔 돈이 너무 많이 들어서 직접 만들어 봤어요~~ 집에서 만들어 보니까 어렵지않고, 저렴한데다가 맛도 똑같아서 나가서 사먹지 않는답니다>_<                 ","

[재료]

등갈비                                                        
4대



월계수잎                                                        
2~3장



대파                                                        
1줄



통마늘                                                        
6쪽



된장                                                        
1큰술




[소스]
바베큐소스                                                        3큰술


진간장                                                        
2큰술



올리고당                                                        
2큰술



맛술                                                        
3큰술



케첩                                                        
2큰술



다진마늘                                                        
1/2큰술



후추                                                        
약간



파슬리                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2017/02/07/39d3479e8500442c0b7404e5d2f424ca1.jpg,"['아웃백', '빕스', '등갈비', '바베큐', '폭', '립', '돈', '집', '데', '맛', '신혼', '소스', '황금', '비율', '등', '갈비', '대', '월계수', '잎', '장', '대파', '줄', '통마늘', '쪽', '된장', '술', '진간장', '올리고당', '맛술', '케첩', '마늘', '후추', '파슬리', '조금']"
113,6904080,https://www.10000recipe.com/recipe/6904080,"전체,손님접대,닭고기,볶음",타파스,모양까지 예쁜 핑거푸드[양송이버섯 타파스],"
                집들이나 생일상등 손님초대요리에 
모양까지 예쁜 핑거푸드요리가 딱이죠~
건강, 맛까지 잡은 양송이버섯요리 소개합니다                 ","

[재료]

양송이버섯                                                        
15개



닭가슴살                                                        
100g



양파                                                        
1/2개



파프리카                                                        
1/3쪽



치즈                                                        
2장



후추                                                        
살짝



",https://recipe1.ezmember.co.kr/cache/recipe/2019/01/11/c0a7cb14f6e026cd135c5a9ddf65b8be1.jpg,"['집들이', '생일상', '등', '손님', '초대', '모양', '핑거', '푸드', '건강', '맛', '양송이버섯', '타파스', '닭', '가슴살', '양파', '파프리카', '쪽', '치즈', '장', '후추', '살짝']"
114,6934433,https://www.10000recipe.com/recipe/6934433,"전체,손님접대,닭고기,부침",그라탕,♥[신혼밥상] 닭가슴살 그라탕 한그릇,"
                다이어트 식단이 식상할 때
혹은 마땅한 반찬이 없거나 귀찮을 때
근사한 한그릇 요리를 맛보고 싶을 때
뚝딱뚝딱 맛있는 한그릇 추천합니다.                ","

[재료]

쌀밥                                                        
1공기



닭가슴살                                                        
100g



양파                                                        
1/2개



대파                                                        
1대



다진마늘                                                        
1/2숟가락



모짜렐라치즈                                                        
듬뿍



체다슬라이스치즈                                                        
1장



토마토스파게티소스                                                        
2큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2020/06/16/486aecbde8816ccb58bc2334b69196961.jpg,"['다이어트', '식단', '식상', '반찬', '그릇', '추천', '신혼', '밥상', '닭', '가슴', '쌀밥', '공기', '가슴살', '양파', '대파', '대', '마늘', '모', '렐라', '치즈', '체다', '슬라이스', '장', '토마토', '스파게티', '소스', '술']"
115,6862832,https://www.10000recipe.com/recipe/6862832,"전체,손님접대,닭고기,조림",쌀전병 삼계 말이,삼삼한 쌀전병 삼계 말이,"
                남편(내편)님은 물에 넣어 끓인 삼계탕을 드시질 않아요.
그리고 인삼 또한 삼계탕에 넣으면 안 드시고요.

이렇게 국물 없이 쌈으로 드실수 있는 삼계탕...

삼계탕에 들어가는 재료들을 다 넣어 만들어 쌈을 만들어 주니 넘 맛나게 드시네요

쌀전병 만드시기 번거러우시면 쌈채소에 싸서 드시면 더 맛나요 ~^^ 

손님 대접 하실땐 채 썰어 그냥 내시고 쌈채소 에 드실수 있도록하세요 ~ 멋진 한상차림이 되더라구요 ~^^                ","

[쌀전병 반죽]
인삼즙                                                        6큰술


멥쌀가루                                                        
3큰술



찹쌀가루                                                        
1큰술



소금                                                        
1/8작은술



식용유                                                        
2큰술




[쌀전병소]

인삼                                                        
2뿌리



대추                                                        
7개



밤                                                        
4개



닭안심                                                        
100g




[닭고기 양념장]

된장                                                        
1/2작은술


인삼즙                                                        1작은술


물엿                                                        
1작은술



깨소금                                                        
1/2작은술



참기름                                                        
1/2작은술



후춧가루                                                        
1/4작은술




[마늘소스]

다진마늘                                                        
2큰술



식초                                                        
2큰술



설탕                                                        
2큰술



매실청                                                        
1큰술



연겨자                                                        
1작은술



소금                                                        
1/4작은술



",https://recipe1.ezmember.co.kr/cache/recipe/2016/12/19/445f1f1496b5577ec2f3639942840e821.jpg,"['남편', '내편', '물', '삼계탕', '인삼', '국물', '쌈', '쌀', '전병', '거', '채소', '손님', '대접', '땐', '채', '상차림', '삼', '삼계', '말', '반죽', '즙', '술', '멥쌀가루', '찹쌀가루', '소금', '식용유', '전병소', '뿌리', '대추', '밤', '닭', '안심', '닭고기', '양념장', '된장', '물엿', '깨소금', '참기름', '후춧가루', '마늘', '소스', '식초', '설탕', '매실', '청', '연', '겨자']"
116,6885168,https://www.10000recipe.com/recipe/6885168,"전체,손님접대,닭고기,무침",닭다리스테이크,"닭다리살 스테이크 만드는 법, 술안주로도 좋고 밥 반찬으로도 좋은 닭다리살 요리","
                 오늘은 야들야들 닭 다리 살을 이용해 닭다리살 스테이크를 만들어보았어요.                ","

[재료]

닭다리 살                                                        
500g



통마늘                                                        
8-10개



후추                                                        
약간



파슬리                                                        
약간




[소스]

간장                                                        
2.5-3큰술



케첩                                                        
3큰술



식초                                                        
1큰술



설탕                                                        
2큰술



버터                                                        
1조각



미림                                                        
1큰술



물                                                        
200ml



",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/09/5440c174fd346fbfeaa64d3ae49a5d981.jpg,"['닭', '다리', '이용해', '닭다리', '스테이크', '술안주', '밥', '반찬', '통마늘', '후추', '파슬리', '약간', '소스', '간장', '술', '케첩', '식초', '설탕', '버터', '조각', '미림', '물']"
117,6874560,https://www.10000recipe.com/recipe/6874560,"전체,손님접대,닭고기,찜",닭가슴살냉채,"닭가슴살 겨자냉채 만들기, 여름별미예요!!!","
                다이어트는 하고잇고 소주는 한자하고싶고 하다가 저렴식??안주를 고민하다 만들어보았는데 너무 맛있었어요 
","

[재료]

양파                                                        
1/4개



오이                                                        
1/3개



파프리카                                                        
1/2개



당근                                                        
1/2개



깻잎                                                        
10장




[겨자냉체양념]

연겨자                                                        
2T



설탕                                                        
3T



간장                                                        
3T



소금                                                        
0.5T



다진마늘                                                        
0.5T



통깨                                                        
톡톡



식초                                                        
3T



",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/11/ab3bc170c993698fe4c8fe845dc47d171.jpg,"['다이어트', '소주', '한자', '안주', '고민', '닭', '가슴살', '겨자', '냉채', '여름', '별미', '양파', '오이', '파프리카', '당근', '깻잎', '장', '체', '설탕', '간장', '소금', '마늘', '통깨', '식초']"
118,6636695,https://www.10000recipe.com/recipe/6636695,"전체,손님접대,닭고기,삶기",찜닭,실패없는 찜닭 황금레시피,"
                생생정보통에 나온 찜닭 황금레시피                ","

[재료]

닭                                                        
1마리



당면                                                        
1줌(400g)



당근                                                        
1/3개



양파                                                        
1/4개



감자                                                        
1개



대파                                                        
1줌




[양념]

간장                                                        
13큰 술



커피가루                                                        
1큰 술



설탕                                                        
3큰 술



올리고당                                                        
6큰 술



다진마늘                                                        
3큰 술



",https://recipe1.ezmember.co.kr/cache/recipe/2015/04/08/ec8cb19e30ed2f69b47eff8a83b5e2121.jpg,"['정보통', '찜', '닭', '황금', '실패', '마리', '당면', '줌', '당근', '양파', '감자', '대파', '간장', '술', '커피', '가루', '설탕', '올리고당', '마늘']"
119,4439175,https://www.10000recipe.com/recipe/4439175,"전체,손님접대,닭고기,굽기",초계국수,초계국수,"
                초계탕만드는법과 초계국수만들기! 생각보다 그리 어려운 메뉴 절대 아닙니다.                 ","

[재료]

닭                                                        
1마리


오가피                                                        


마늘                                                        




대파                                                        




양파                                                        




황기                                                        



엄나무                                                        


당귀                                                        




파프리카                                                        




양상추                                                        




오이                                                        




수박                                                        




겨자                                                        




냉면육수                                                        




식초                                                        




달걀                                                        




메밀면                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/806a82c7e6f3152a792f3e6b216742d1.jpg,"['초계탕', '초계', '국수', '생각', '메뉴', '닭', '마리', '오가피', '마늘', '대파', '양파', '황기', '엄나무', '당귀', '파프리카', '양상추', '오이', '수박', '겨자', '냉면', '육수', '식초', '달걀']"
120,6833078,https://www.10000recipe.com/recipe/6833078,"전체,손님접대,채소류,전체",데리야끼치킨,[치킨 데리야끼]오븐이 없어도 주말에 집에서 즐길수 있는 일품 요리 닭다리살 데리야끼,"
                데리야끼를 좋아해서 만들어봤어요. 정말 맛있더라구요^^                ","

[재료]

닭다리살                                                        
2팩



올리브유                                                        
1T



청주 또는 소주                                                        
2T



소금                                                        
약간



후추                                                        
약간



파슬리가루                                                        
약간



피클                                                        
4-5개




[양념]

굴소스                                                        
1T



미림 또는 소주                                                        
1T



물엿 또는 올리고당                                                        
1T



설탕                                                        
1T



다진마늘                                                        
1T



간장                                                        
1/2t



물                                                        
1T



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/29/b61651ce1da1149dc1bfd89974678d0e1.jpg,"['끼', '치킨', '오븐', '주말', '집', '일품', '닭다리', '살', '팩', '올리브유', '청주', '소주', '소금', '후추', '파슬리', '가루', '피클', '굴', '소스', '미림', '물엿', '올리고당', '설탕', '마늘', '간장', '물', '약간']"
121,6847798,https://www.10000recipe.com/recipe/6847798,"전체,손님접대,채소류,부침",가지말이,치즈 가지말이,"
                가지를 얇게 썰어 치즈를 넣어 맛있게 가지 먹는 방법                 ","

[재료]

가지                                                        



늘려먹는치즈                                                        


소금                                                        





[소스]

토마토소스                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2016/05/09/3310142b96ece4f78c02ee3183d6a1101.jpg,"['가지', '치즈', '방법', '말', '소금', '소스', '토마토소스']"
122,6836948,https://www.10000recipe.com/recipe/6836948,"전체,손님접대,채소류,조림",참치전,"[파프리카 요리]파프리카 참치전,파프리카 전 ","
                시기를 놓쳐보리면 파프리카가 말랑말랑 해지면서 못먹게되는 경우가 종종 있더라구요~
그럴때 해서 드시면 좋은 파프리카 참치전 이예요~^^                ","

[재료]

참치캔                                                        
1개



달걀                                                        
2개



청양고추                                                        
2개



피망                                                        
1/4개



빨강색 파프리카                                                        
1개




[양념]

밀가루                                                        
1T



소금                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2015/10/27/acaa80d430343779d346c343fd9c6db51.jpg,"['시기', '파프리카', '경우', '참치', '전', '캔', '달걀', '청양', '고추', '피망', '강색', '밀가루', '소금', '조금']"
123,6832835,https://www.10000recipe.com/recipe/6832835,"전체,손님접대,채소류,무침",단호박조림,단호박꿀조림만드는법-손님접대용으로 간식으로 좋아요.,"
                단호박은 다이어트식품이에요. 엘로우식품중 영양가도 높고 포만감도 높으니 아이들 영양간식으로도 좋고 손님접대용으로도 좋아요~                ","

[재료]

단호박                                                        
1개



대추                                                        
1개



견과류                                                        
1줌




[양념]

꿀                                                        
2Ts



계피 가루 (생략 가능)                                                        
1ts



간장                                                        
1ts



",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/26/d9eb4240f460afb9b8fe9f08b83d8ffc1.jpg,"['단호박', '다이어트', '식품', '엘', '중', '영양가', '포만감', '아이', '영양', '간식', '손님', '접대용', '조림', '대추', '견과', '줌', '꿀', '계피', '가루', '생략', '가능', '간장']"
124,6890944,https://www.10000recipe.com/recipe/6890944,"전체,손님접대,채소류,삶기",묵은지 목살 찜,묵은지 목살 찜 - 수미네반찬 2회,"
                매주 (수) 저녁 8시 10분 tvN 방영
수미네 반찬 2회
2018.06.13                ","

[재료]

묵은지                                                        
1포기



뜨거운 물                                                        
1L



돼지고기 목살                                                        
1.5근



후추                                                        
적당량



다진마늘                                                        
2큰술



양조간장                                                        
2큰술



양파                                                        
2개



대파                                                        
4개



고춧가루                                                        
1작은술



",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/15/39121204d8d351b56fd65d78a71ca3ab1.png,"['매주', '저녁', '시', '분', '방영', '수미', '반찬', '회', '목살', '찜', '포기', '물', '돼지고기', '근', '후추', '당량', '마늘', '술', '양조간장', '양파', '대파', '고춧가루']"
