id,url,tag,title,des,ing,img_src
6885168, https://www.10000recipe.com/recipe/6885168,"전체,손님접대,육류,전체","닭다리살 스테이크 만드는 법, 술안주로도 좋고 밥 반찬으로도 좋은 닭다리살 요리","
                 오늘은 야들야들 닭 다리 살을 이용해 닭다리살 스테이크를 만들어보았어요.                ","

[재료]

닭다리 살                                                        
500g



통마늘                                                        
8-10개



후추                                                        
약간



파슬리                                                        
약간




[소스]

간장                                                        
2.5-3큰술



케첩                                                        
3큰술



식초                                                        
1큰술



설탕                                                        
2큰술



버터                                                        
1조각



미림                                                        
1큰술



물                                                        
200ml



",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/09/5440c174fd346fbfeaa64d3ae49a5d981.jpg
6858524, https://www.10000recipe.com/recipe/6858524,"전체,손님접대,육류,볶음","오리 훈제 덮밥, 한 끼 든든하고 맛있어요.","
                훈제오리만 있으면 간편하게 만들수 있어요                ","

[오리훈제덮밥 재료]

오리 훈제                                                        
1/2마리




[오리훈제 덮밥 양념]

굴소스                                                        
1숟가락



설탕                                                        
1작은숟가락



맛간장                                                        
1숟가락



양파                                                        
1/2개



대파                                                        
1/2개



고추장                                                        
1큰술



통마늘                                                        
4개



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2016/10/17/5625ab3fd0a8b1319978f0b2c9b991581.jpg
6829906, https://www.10000recipe.com/recipe/6829906,"전체,손님접대,육류,부침",카레 스테이크,"
                집에서 카레를 예전에는 정말 많이 해먹었는데, 요새 한동안 뜸했었는뎅!!! 집밥 백선생에서 카레가 나오면서 너무 카레가 먹고싶어서 바로 실행했답니다.                 ","

[재료]

카레가루                                                        



목살(생략가능)                                                        


양파                                                        




감자                                                        



당근등                                                        


",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/07/3958b237504d644f96e4ce62e216d7a61.jpg
2385980, https://www.10000recipe.com/recipe/2385980,"전체,술안주,전체,전체",가래떡갈비,"
                쫀득쫀득한 가래떡과 돼지고기 그리고 양념장이 잘 어우러져 짭조름하면서도 달콤하니 맛이 좋아요.                ","

[재료]

가래떡                                                        
380g



돼지고기(앞다리살) 다짐육                                                        
150g



땅콩가루                                                        
1작은술




[돼지고기 양념]

다진파                                                        
1큰술



다진풋고추                                                        
1큰술



다진마늘                                                        
1큰술



맛술                                                        
1큰술



천일염                                                        
적당량



후춧가루                                                        
약간



참기름                                                        
1큰술




[양념장]

양조간장                                                        
4큰술



매실엑기스                                                        
3큰술



맛술                                                        
1큰술



올리고당                                                        
1큰술



물                                                        
1/2컵



",https://recipe1.ezmember.co.kr/cache/recipe/2015/07/31/50846844d33cc03f94345b2011a124d1.jpg
6918977, https://www.10000recipe.com/recipe/6918977,"전체,술안주,전체,볶음",간단한 술안주로 최고인 버터갈릭새우 만들기,"
                요즘 남편과 늦은 밤에 마시는 술 한잔에 푹 빠졌어요.
ヾ(๑ㆁᗜㆁ๑)ﾉ” 

술을 마실 때 안주를 든든하게 먹어야 다음 날 숙취가 없어서 저는아무리 귀찮아도 꼭 안주를 챙겨 먹는 편인데 요새는 엄청 만들기 쉬운 버터갈릭새우에 홀릭 중이랍니다.                ","

[재료]

새우                                                        
20마리



버터                                                        
20g



올리고당                                                        
2큰술



다진 마늘                                                        
1큰술



파슬리                                                        
약간



후추                                                        
약간



올리브유                                                        
약간



소금                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/10/ceb6aad8259b5dde6ea5bfc9a76957591.jpg
6908805, https://www.10000recipe.com/recipe/6908805,"전체,술안주,전체,부침",빨간 어묵,"
                매콤하고 뜨끈한 빨간 어묵
간단한 레시피 과정으로 빠르고 쉽게 만드는 술안주
겨울 별미 간식 레시피 공개!                 ","

[재료]

오뚜기 옛날 사골곰탕 국물                                                        
500ml



물                                                        
200ml



어묵                                                        
5~10장



대파                                                        
1대




[양념]

고춧가루                                                        
3T



고추장                                                        
2T



설탕                                                        
1T 반



다진 마늘                                                        
1t



",https://recipe1.ezmember.co.kr/cache/recipe/2019/03/20/79d177fee9f8c5235285de388b09f26c1.jpg
6893914, https://www.10000recipe.com/recipe/6893914,"전체,술안주,전체,조림",아이반찬 베이컨두부말이만들기,자료없음,"

[재료]

두부                                                        
1모



깻잎                                                        
6장정도



",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/10/39b808c6658f3a7f919471521eb50ddc1.jpg
6927971, https://www.10000recipe.com/recipe/6927971,"전체,술안주,소고기,전체",매운 팽이버섯 조림 간단 반찬/술안주/맥주안주/소주안주 굿굿!!,"
                밥반찬으로도 술안주로도 좋은 매운 팽이버섯 초림♡♡                ","

[재료]

팽이버섯                                                        
1봉지




[소스]

고추장                                                        
1스푼



진간장                                                        
1스푼



설탕                                                        
1스푼반



다진마늘                                                        
1스푼



물                                                        
2스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2020/03/08/7f30d319399045be9491fa710fc260a71.jpg
6894649, https://www.10000recipe.com/recipe/6894649,"전체,술안주,소고기,볶음","간단한 요리 레시피, 덮밥으로도 술안주로도 OK! 10분만에 만드는 소고기숙주볶음","
                간편 술안주, 덮밥, 반찬으로 좋은
소고기 숙주볶음을 만들어 봤습니다.
간단한 재료, 간단한 레시피로
많은 분들이 좋아하시는 
소고기숙주볶음!
한번 만들어봅시다.                ","

[재료]

소고기                                                        
150g



숙주                                                        
2줌



양파                                                        
1/2개



마늘                                                        
3개




[소스]

굴소스                                                        
2T



간장                                                        
1T



소주                                                        
1T



설탕                                                        
0.5T



후추                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/23/d62e6e54a3d8700f694a5e6b71ed247f1.jpg
6900699, https://www.10000recipe.com/recipe/6900699,"전체,술안주,소고기,부침",등촌 샤브샤브 따라하기. 집에서 외식하는기분. 너무많이 먹게 된다!,"
                등촌 샤브샤브를 좋아하는 부부. 한달에 두어번은 등촌 샤브샤브집에 가곤 해요. 칼칼한 국물이 좋고, 미나리와 버섯도 좋고, 거기에 소고기 샤브샤브도 좋고, 그리고 마지막에 계란 볶음밥도 좋고. ㅋㅋㅋ 술안주로는 더 좋고! 다만 칼국수는 싫음...
집에서 한번 해 먹어 볼까??? 하는 생각... 매번 느끼지만 이런생각 안하면 참 좋을텐데... 그치?                ","

[재료]

소고기샤브샤브                                                        




미나리                                                        




느타리버섯                                                        




양파                                                        





[육수]

물                                                        
2리터



무                                                        
1/4개



양파                                                        
1/2개



대파                                                        
1대



홍고추                                                        




청양고추                                                        




자른 다시마                                                        
5-6개



멸치                                                        
1/2줌




[양념]

고춧가루                                                        
3T



고추장                                                        
1T



간장                                                        
2T



다진마늘                                                        
2T



소금                                                        
1/2t



후춧가루                                                        
1/2t



다진 청양고추                                                        
2T



",https://recipe1.ezmember.co.kr/cache/recipe/2018/11/23/8187f65b40757fc17985c4069d22b93b1.jpg
6879076, https://www.10000recipe.com/recipe/6879076,"전체,술안주,소고기,조림",한우 품은 오꼬나미야끼,"
                나는 혼술이 좋다.
힘든 하루 끝에 혼자 마시는 술 한 잔은 나쁜 일은 다 잊어버리라는 주문과도 같은것.

오늘 저녁은 한우품은오꼬나미야끼와 맥주 한잔 어떠신가요?                ","

[재료]

부채살                                                        
130g



양파                                                        
1/2개



파                                                        
1줄기



양배추                                                        
1주먹



계란                                                        
1개



밀가루                                                        
150g



물                                                        
100ml



마요네즈                                                        



돈카츠소스                                                        


가쓰오부시                                                        





[양념]

진간장                                                        
3T



참기름                                                        
0.5T



설탕                                                        
0.5T



다진마늘                                                        
0.5T



후추                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/04/9e2692544bb3c61ea5ecb3077f1034e81.jpg
6961015, https://www.10000recipe.com/recipe/6961015,"전체,술안주,돼지고기,전체","이자카야 고오급 메뉴 규스지니코미, 스지조림 만들기!","
                이자카야에서 맛있게 먹었었떤
소힘줄조림!!규스지니코미를 만들어봤습니다.
조금은 번거롭지만 정말 맛있어요!!                ","

[재료]

소고기 스지                                                        
700g



월계수잎                                                        




후추                                                        




대파                                                        
1개



무                                                        
300g



곤약                                                        
250g



맛술                                                        





[양념]

설탕                                                        
3큰술



맛술                                                        
3큰술



간장                                                        
4큰술



된장                                                        
3큰술



다진마늘                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2021/06/30/842455bbafacb949e2f80046303202241.jpg
6896826, https://www.10000recipe.com/recipe/6896826,"전체,술안주,돼지고기,볶음",초간단술안주!대패삼겹우동볶음!!,"
                출출한밤, 냉동대패삼겹과 우동사리로 단짠단짠 초스피드 초간단 술안주만들기~!
☆저녁한끼 혹은 밥과 곁들여먹기에도 좋아요!                ","

[재료]
냉동대패삼겹                                                        500g


우동사리                                                        
2개



양파                                                        
1개



대파 한줌(                                                        
1개)



숙주                                                        
2줌




[양념]

맛간장                                                        
4T



굴소스                                                        
1.5T



올리고당(설탕대체가능)                                                        
4T



다진마늘                                                        
2T



미림(맛술)                                                        
5T



참기름                                                        
1T



깨                                                        
0.5T



후추                                                        
1t



",https://recipe1.ezmember.co.kr/cache/recipe/2018/09/30/104e88e71700a7e9bdcb7f5b2bf9a3bd1.jpg
6916532, https://www.10000recipe.com/recipe/6916532,"전체,술안주,돼지고기,부침",간단하게 삼겹살로 동파육,"
                매일 구워 먹은 삼겹살로 색다르게 동파육을 만들어 봤습니다.
향신료를 넣고 요리해 삶은 족발 같은 향이 납니다.                ","

[재료]

삼겹살                                                        
4줄



물                                                        
1리터



양파                                                        
1/2개



대파잎                                                        
약간



소주                                                        
1/2컵



팔각 또는 월계수잎                                                        
1개




[양념]

간장                                                        
1큰술



굴소스                                                        
1큰술



다진마늘                                                        
1큰술



올리고당                                                        
1큰술



생강가루                                                        
1작은술



물                                                        
1컵



후추                                                        
약간



맛술                                                        
2큰술



참기름                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2019/07/25/e4f600373c61d8ad32bfd53f63184f771.jpg
6968328, https://www.10000recipe.com/recipe/6968328,"전체,술안주,돼지고기,조림",대패삼겹살과 파절이의 만남 파절이전 만드는법 ,"
                유튜브에 있는 내용 참고해서 대패삼겹살과 파절이 남은걸로 이용하여 파절이전 냉파요리 만들어봤어요.                 ","

[재료]

파채                                                        
55g



대패삼겹살                                                        
64g



부침가루                                                        
5스푼



물                                                        
5스푼



파슬리가루                                                        
톡톡




[파절이양념]

고추장                                                        
0.5스푼



설탕                                                        
0.5스푼



식초                                                        
1스푼



고추가루                                                        
0.5스푼



간장                                                        
1스푼



다진마늘                                                        
1스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2021/11/07/a022d7ef0fd7fed68309045e1579ebc31.jpg
6921012, https://www.10000recipe.com/recipe/6921012,"전체,술안주,닭고기,전체",[술안주 끝판왕] 항정살조림! 10분안에 끝!,"
                정말! 간단하고 맛있는 절대 후회없는 항정살 조림입니다! 고기에 스며든 단짠의 소스와 쫄깃한 항정살의 식감! 아삭하고 청량감을 주는 생양파까지! 
저녁에 집에서 간단히 캔맥주랑 먹으면 크햐아아~ 만드는 시간도 단 10분! 믿고 만들어보세요! 

","

[재료]

항정살                                                        
300g



양파                                                        
1/2개



영양부추                                                        
약간



마늘                                                        
1알



볶은깨                                                        




참기름                                                        





[양념]

간장                                                        
1T



맛술                                                        
1T



올리고당                                                        
1T



물                                                        
3T



굴소스                                                        
1t



",https://recipe1.ezmember.co.kr/cache/recipe/2019/10/21/0911a7fb85fae8e9ec6d3c31d413a9081.jpg
6867736, https://www.10000recipe.com/recipe/6867736,"전체,술안주,닭고기,볶음",[간단 자취요리] 혼술 안주 생성! 닭꼬치 만들기,"
                안녕하세요 여러분~!
요즘 혼술하시는 분들 많으시죠?
그래서 오늘은 술안주로 딱인 닭꼬치를 준비했어요!

예전에 다이어트한다고 닭가슴살 대량 구매했다가
다이어트는 포기하고 맛있는 닭꼬치를 만들어 먹은 기억이 나네요..
하하..

저는 가까운 마트에 닭가슴살이나 닭다리살이 없어서
통닭을...사서ㅋㅋㅋ 발골했는데요!
여러분들은 닭다리 살이나, 넓적다리 살, 가슴살 등을 구매해서
편하게 만드세용!
확실히 가슴살보다는 넓적다리살이 맛있어요..:D                ","

[주재료]

닭고기                                                        
1그릇



대파                                                        





[고기 밑간]

간장                                                        
1T



후추                                                        





[양념장]

간장                                                        
2T



굴소스                                                        
2T



설탕                                                        
2T



다진마늘                                                        
1T



물                                                        
2T



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/31/7b6d48c2da3fcc6313d965c1c2b3a6481.jpg
6867358, https://www.10000recipe.com/recipe/6867358,"전체,술안주,닭고기,끓이기",고구마 닭볶음 단짠의 케미 맥주안주!,"
                날씨가 따뜻해지니 자꾸만 맥주가 땡기는 요즘! 봄이라 옷이 얇아져서 다이어트도 해야되고 먹고는 싶을 때 찔릴 때 배부르고 맛있게 먹을 수 있는 건강한 맥주 안주 소개해요! 
","

[재료]

닭다리살                                                        
250g



고구마                                                        
1개



브로콜리                                                        
1/2통



미니파프리카                                                        
2개




[양념]

간장                                                        
1T



올리고당                                                        
2T



맛술                                                        
0.5T



다진마늘                                                        
1T



후추                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/24/d7a5cc1c8438447eeea3c2c9c2fe26161.jpg
6866786, https://www.10000recipe.com/recipe/6866786,"전체,술안주,닭고기,부침","닭 매운탕, 닭한마리 넣은 국물 매운탕","
                밥숟가락 계량 입니다.                ","

[재료]

식용유                                                        
3T



물                                                        
7종이컵



닭                                                        
1마리



청경채                                                        
1줌



콩나물                                                        
1줌



느타리버섯                                                        
1/2줌



대파 흰부분                                                        
3대



청양고추                                                        
2개



당면(선택)                                                        
1줌




[양념]

다진마늘                                                        
1T



굴소스                                                        
3T


고추가루+청양고추가루                                                        3T


맛술                                                        
3T



간장                                                        
2T



후추 톡톡                                                        
5번



소금                                                        
1티스푼



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/13/4d5cffc3dfc3325082125470924946801.jpg
6937969, https://www.10000recipe.com/recipe/6937969,"전체,술안주,닭고기,조림","만두동그랑땡, 만두전 만들기; 남은만두요리","
                남은만두요리, 만두동그랑땡 만두전 만들기                ","

[재료]

만두                                                        




계란                                                        
2개



소금                                                        




참기름                                                        




기름                                                        




후추가루                                                        




밀가루                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2020/07/29/b473fb709b9596dd8d6b3c8900769a6e1.jpg
6928043, https://www.10000recipe.com/recipe/6928043,"전체,술안주,육류,전체",야꿀의 요리 닭 간장조림 만들기(치킨보다 맛있는 닭 요리),"
                오늘은 간단하게 만들 수 있는 닭 간장조림을 만들었습니다.                ","

[재료]

닭 볶음탕용                                                        
1마리



꽈리고추                                                        
약간



마늘                                                        
약간



생강술                                                        
약간




[양념장재료]

물                                                        
100ml



간장                                                        
4큰 술



설탕                                                        
4큰 술



맛술                                                        
4큰 술



물엿                                                        
1큰 술



",https://recipe1.ezmember.co.kr/cache/recipe/2020/03/09/38031ad91864744830685fef4a1251811.jpg
6928341, https://www.10000recipe.com/recipe/6928341,"전체,술안주,육류,볶음",훈제오리구이 대파무침,"
                바이러스가 집앞까지 쳐들어 와있어 문밖 출입을 안하고 있습니다.
왠만한것은 김치냉장고와 냉동실에서 해결하려고 하지만 아쉬운 것은 싱싱한 채소 종류입니다.
오늘 저녁은 훈제오리구이와 대파무침으로 해결했습니다
술안주로도 좋습니다.                ","

[재료]

훈제오리고기                                                        
400g



대파                                                        
1대




[양념]

고추가루                                                        
1큰술



참치액                                                        
1큰술



매실청                                                        
1큰술



식초                                                        
1큰술



간장                                                        
1작은술



설탕                                                        
1/2큰술



들기름                                                        
1큰술



후추                                                        
약간



깨                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2020/03/12/6eb788a0238a1e7c1f4bb7d7073a841b1.jpg
6936490, https://www.10000recipe.com/recipe/6936490,"전체,술안주,육류,끓이기",야식으로 기가막힌 차돌박이 가지볶음,"
                차돌박이와 가지의 만남
정말 환상적이랍니다~~
밥반찬으로도 좋고~
술안주로 최고인 차돌박이 가지볶음
오늘 저녁 야식은로 어떠신지요~~~~                ","

[재료]

차돌박이                                                        
1줌



가지                                                        
1줌



양파                                                        




버섯                                                        





[양념]

굴소스                                                        




다진마늘                                                        




후추                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2020/07/12/1875143f367cf4dc0d4412cd45408e231.jpg
6837925, https://www.10000recipe.com/recipe/6837925,"전체,술안주,육류,부침",일본식 전골요리 [스키야키すきやき],"
                얇게 저민 고기와 다양한 재료를 짭조롬한 육수에 자작자작하게 끓여서 신선한 달걀에 찍어 먹는 일본요리입니다. 면 사리 대신 실곤약을 넣어 칼로리까지 생각한 메뉴랍니다.                ","

[재료]

샤브샤브용 소고기                                                        
220g



두부                                                        
100g



표고버섯                                                        
60g



시금치(혹은 청경채)                                                        
100g



대파 흰부분                                                        
1대



실 곤약                                                        
160g



떡국떡                                                        
50g



달걀                                                        
2개




[밑간]

쯔유                                                        
2큰술



맛술                                                        
1큰술



통후추                                                        
약간




[양념]

가쯔오부시 육수                                                        
2컵(400ml)



쯔유                                                        
100ml



",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/05/ea92df3c913f38aabf403a86c1bfe5911.jpg
1894804, https://www.10000recipe.com/recipe/1894804,"전체,술안주,육류,조림","+ 깻잎전 + 향긋한 깻잎과 고기가 만난 향긋한 전 (초간단 막걸리안주,밥반찬,술안주로 최고죠 ㅋ)","
                깻잎향기가 솔솔 ~~~ 요거 지지는 내내 어치나 향긋하던지 ~~~ 요 며칠 날씨도 우중충하고 좀 울적스러워서 요즘 대세인 막걸리와 한번 먹어볼까놔? 이러면서 깻잎전 팍팍 지져줬어요.                ","

[재료]

돼지고기                                                        
600g



달걀                                                        
7-8개



두부                                                        
400g



당근                                                        
120g



양파                                                        
200g



청양고추                                                        
20g



깻잎                                                        
3묶음



후추                                                        
약간



소금                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2016/07/18/4c40e0f5f9b6b67ff9c93b4f86e50ed8.jpg
6867445, https://www.10000recipe.com/recipe/6867445,"밑반찬,전체,전체,전체","요리 초보자도 요리 전문가처럼 만들 수 있는 동파육 자매품 ""훈제 오리 조림""","
                동파육이 인기있다보니 자매품도 만들게되더라구요.*^^*
오늘은 훈제오리 슬라이스로 쪄서 기름기를 빼고 부드러운 맛으로 만드는 방법과 
팬에서 구워서 고소한 맛으로 만드는 방법 두가지를 병행해서 알려드립니다.
식성대로 하시면됩니다. 같은 소스~~다른 맛의 요리~~누구나 할 수 있어요.                ","

[재료]

훈제 오리 슬라이스                                                        
400그람



파채                                                        
1줌.



참기름                                                        
2작은술



소금                                                        
1/2작은술



깻잎                                                        
10장




[조림장 양념]

물                                                        
1/2컵



간장                                                        
3큰술



설탕                                                        
1큰술



꿀                                                        
2큰술



참기름                                                        
1작은술



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/26/6dbb536c76f22c48b23b63a0cdf96f071.jpg
6957535, https://www.10000recipe.com/recipe/6957535,"밑반찬,전체,전체,끓이기",[마늘종볶음]단짠단짠 자꾸만 손이가요~,"
                알토란에서 소개된 이보은님의 레시피 입니다~
중요한 3가지 양념의 순서만 지켜주면 누가 해도 똑 같은 맛을 낼수 있답니다^^
아삭하고 푸릇푸릇한 마늘종볶음 간단하게 만들어 보세요~                ","

[재료]

건새우                                                        
50g



물                                                        
1/4컵



마늘종                                                        
300g



소금                                                        
1/3큰술




[양념재료]

설탕                                                        
2큰술



간장                                                        
4큰술



식용유                                                        
4큰술



참기름                                                        
2큰술



물엿                                                        
1+1/2큰술



통깨                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2021/04/28/b5b240a7490c8be73852f1a7563d352d1.jpg
6928213, https://www.10000recipe.com/recipe/6928213,"밑반찬,전체,전체,부침",초간단 밥도둑! 달걀장조림을 뒤 이을 간장두부장 ♥,"
                간단하게 만드는 오늘의 간단밑반찬 레시피! 
달걀장조림보다 더 간단하게 만드는 마약두부장! 
요 간장양념만 있다면 달걀도 OK, 두부 OK 
세상의 모든 레시피 만개의레시피                 ","

[재료]

두부                                                        
1모




[양념 재료]

간장                                                        
1종이컵



올리고당                                                        
1/2종이컵



매실액                                                        
1/2종이컵



물                                                        
1/2종이컵



다진 마늘                                                        
1숟가락



후추                                                        
약간



통깨                                                        
1/2숟가락



양파                                                        
1/4개



청양고추                                                        
1개



홍고추                                                        
1개



",https://recipe1.ezmember.co.kr/cache/recipe/2020/03/09/ca17d9b06fc2b6ba699881f237986efd1.jpg
6892138, https://www.10000recipe.com/recipe/6892138,"밑반찬,전체,전체,조림",두부강정 맵지않은 소스로 아이들 입맛까지 확 ~,"
                두부강정 맵지않은 소스로 아이들 입맛까지 확 ~                ","

[재료]

두부                                                        
1모



부침가루                                                        
약간



식용유                                                        
약간




[양념]

케첩                                                        
3큰술



올리고당                                                        
2큰술



설탕                                                        
1큰술



간장                                                        
2큰술



다진마늘                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/07/784b7e46b2cb23659576da8cd0df5bde1.jpg
6854979, https://www.10000recipe.com/recipe/6854979,"밑반찬,전체,소고기,볶음",소고기두부볶음 - 아이들 반찬/이유식 반찬으로도 최고죠~옛생각이 절로...,"
                이제 슬슬 기온이 떨어지려나봐요.
아직 한낮에는 덥지만...아침저녁이라도 선선하게~~

슬슬 반찬도 부지런히 해먹어야겠죠??ㅎㅎㅎㅎㅎㅎ
연휴의 끝과 함께 냉장고 반찬도 끝이 났어요.

일단....장보기는 싫고~~냉파냉파~~
두부와 소고기가 있으니...소고기두부볶음을 했죠~
아이들도 잘먹는 훌륭한 반찬!!!                ","

[재료]

두부                                                        
1/2모



다진소고기                                                        
140그람




[다진소고기양념]

다진소고기                                                        
140그람



맛술                                                        
1/2큰술



간장                                                        
1큰술



설탕                                                        
1/3큰술



참기름                                                        
1큰술



다진마늘                                                        
1/2큰술



다진파                                                        
1큰술



후추                                                        
톡톡톡




[두부부침]

들기름                                                        




올리브유                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2016/08/20/2146c8ef816630adcab6633818b3e4de1.jpg
6927126, https://www.10000recipe.com/recipe/6927126,"밑반찬,전체,소고기,부침",미나리강회 l 한식자격증실기 l 시험시간 35분,"
                특별한 양념이 없이 간단 하지만 손이 많이 가서
시험과제로 나오면 좌절하셨던 분이 많으셧죠????
영상참고해서 꼭! 시험 합격하세요~! 
세상의 모든 레시피 만개의레시피                ","

[지급재료]

소고기                                                        
80g



미나리                                                        
30g



홍고추                                                        
1개



달걀                                                        
2개



고추장                                                        
15g



식초                                                        
5ml



설탕                                                        
5g



소금                                                        
5g



식용유                                                        
10ml



",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/20/bf7b4c002cb6ea906effbc28ff1b961b1.jpg
6889787, https://www.10000recipe.com/recipe/6889787,"밑반찬,전체,돼지고기,전체",쇠고기 감자조림 니쿠자가 감자도먹고 고기도먹고~,"
                시장에 나온 햇감자가 너무 맛있어 보여서 작은상자로 한박스 들여 보았어요, 요즘 감자값이 금값이긴 한데 파실하니 또 맛있는지라 쪄서도 먹고 반찬으로 볶아서도... 또 이렇게 일본가정식 #니쿠자가 #쇠고기감자조림 으로도 만들어 감칠맛 좋게 감자도 먹고 고기도 먹는 조림반찬으로 즐겨 보았답니다. 니쿠는 고기와 감자를 뜻하는 말로 쇠고기와 함께 감자, 야채를 간장에 조려낸 반찬을 니쿠자가 라고 합니다.                ","

[재료]

감자                                                        
4개



쇠고기(불고기용이나 부드러운 부위)                                                        
200g



청홍고추 각                                                        
2개씩



간장                                                        
3큰술



올리고당                                                        
2큰술



참기름                                                        
1큰술



통깨                                                        
약간



물                                                        
1머그컵



",https://recipe1.ezmember.co.kr/cache/recipe/2018/05/29/74f665b3e76e4a4aa9f06e12b6c900fc1.jpg
6957821, https://www.10000recipe.com/recipe/6957821,"밑반찬,전체,돼지고기,볶음",돼지고기 다짐육 간장볶음~*,"
                쉽고 간단한 아이들 반찬 
김가루 솔솔~ 뿌려 밥비벼 먹어도 맛있다지요~                ","

[재료]

돼지고기다짐육                                                        
300g




[양념]

다진마늘                                                        
1/2스푼



간장                                                        
1큰술



굴소스                                                        
1큰술



후추                                                        
톡톡



올리고당                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2021/05/04/ae0ed4c9a741fdc4a6b6d904ae329d021.jpg
6946018, https://www.10000recipe.com/recipe/6946018,"밑반찬,전체,돼지고기,부침", 야채가득 하이라이스,"
                오늘저녁은요 귀차니즘이 아주 야채가득 하이라이스♡                ","

[재료]

돼지고기                                                        
1/2근



감자                                                        
1개



새송이버섯                                                        
1개



양파                                                        
1/2개


하이라이스분말가루                                                        


",https://recipe1.ezmember.co.kr/cache/recipe/2020/11/10/67a4f3360ff1c77a17b8f2f33a034a761.jpg
6865434, https://www.10000recipe.com/recipe/6865434,"밑반찬,전체,닭고기,전체","대패삼겹살조림, 달콤짭짤한 안주 메뉴","
                삼겹살의 겉면은 바. 삭. 바. 삭. 
진액이 듬뿍 들어간 대파의 단맛,
달콤 짭조름한 양념이 어우러져 저절로 맥주를 부르네요. 집에 남아있는 삼겹살과 대파를 이용해 간단하고 맛있는 요리 드시고 가셔요♥                ","

[재료]

대패 삼겹살                                                        
10장



대파                                                        
3뿌리




[소스]

간장                                                        
1T



식초                                                        
1T



설탕                                                        
1/2T



맛술                                                        
1T



",https://recipe1.ezmember.co.kr/cache/recipe/2017/02/17/b620b44c012150d38db2cd223ba78d791.jpg
6881146, https://www.10000recipe.com/recipe/6881146,"밑반찬,전체,닭고기,볶음",대파 닭안심 조림,"
                저녁 반찬으로 닭안심 조림

",자료없음,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/19/58b722cc846f8ee4f522fbe59247f63c1.jpg
6945582, https://www.10000recipe.com/recipe/6945582,"밑반찬,전체,닭고기,끓이기","맛남의 광장, 꽈리고추 닭볶음 레시피","
                SBS 예능 프로그램 '맛남의 광장'에서 요리연구가 백종원은 예산 꽈리고추를 활용한 요리 닭볶음을 따라 해 보았습니다.                ","

[재료]

닭고기 정육                                                        
200g



꽈리고추                                                        
30개 정도



통마늘                                                        
20개



붉은고추                                                        
1개



대파                                                        
1대



간장                                                        
3숟가락



설탕                                                        
2숟가락



마늘                                                        
2숟가락



식용유                                                        




후추                                                        




물                                                        




깨소금                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2020/11/03/b4b2ed6ab7bda96a2008d301eef879511.jpg
